timestamp,engine_id,mission_id,flight_phase,engine_operating_hours,rpm,throttle,engine_load,oil_pressure,oil_temperature,cht,egt,fuel_flow,vibration_rms,vibration_peak,vibration_1x,vibration_2x,battery_voltage,alternator_voltage,ambient_temperature,ambient_pressure,degradation_index,fault_type,fault_severity,fault_progression,mission_fault_type,affected_component,fault_onset_timestamp,fault_duration_s,fault_variant,sensor_channel_affected
2026-06-10 00:05:04.000000000,ENG_002,ENG_002_M01,CLIMB,220.38,6140.8,0.8586,0.8007,3.975,81.72,175.94,811.28,12.277,0.8106,2.2935,0.5732,0.2191,25.632,27.979,2.77,912.92,0.022,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:08.000000000,ENG_002,ENG_002_M01,CLIMB,220.3811,6128.4,0.8519,0.7933,3.969,82.04,176.05,810.91,12.151,0.7878,2.447,0.562,0.2125,25.6,28.019,2.68,913.96,0.022,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:12.000000000,ENG_002,ENG_002_M01,CLIMB,220.3823,6118.9,0.8503,0.791,3.964,82.36,176.17,810.51,12.109,0.796,2.4194,0.5402,0.2248,25.614,27.951,2.84,913.73,0.0231,NORMAL,NORMAL,0.0071,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:16.000000000,ENG_002,ENG_002_M01,CLIMB,220.3834,6124.1,0.8544,0.7956,3.967,82.68,176.35,810.39,12.248,0.7885,2.3329,0.5668,0.2138,25.582,27.907,2.94,914.49,0.0243,NORMAL,NORMAL,0.0133,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:20.000000000,ENG_002,ENG_002_M01,CLIMB,220.3845,6112.8,0.851,0.7914,3.961,82.98,176.49,810.1,12.163,0.7942,2.6889,0.5628,0.2009,25.594,27.941,2.76,913.06,0.0255,NORMAL,NORMAL,0.0191,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:24.000000000,ENG_002,ENG_002_M01,CLIMB,220.3856,6125.8,0.8501,0.7912,3.968,83.28,176.64,809.85,12.078,0.7748,2.2818,0.5536,0.1971,25.652,27.894,2.86,913.12,0.0267,NORMAL,NORMAL,0.0247,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:28.000000000,ENG_002,ENG_002_M01,CLIMB,220.3867,6110.6,0.8533,0.7937,3.96,83.57,176.83,809.76,12.136,0.8172,2.4857,0.5879,0.237,25.655,27.878,2.85,913.44,0.028,NORMAL,NORMAL,0.0302,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:32.000000000,ENG_002,ENG_002_M01,CLIMB,220.3878,6113.3,0.8544,0.7949,3.962,83.87,177.04,809.75,12.166,0.7962,2.3526,0.5834,0.1933,25.613,27.961,2.9,912.71,0.0293,NORMAL,NORMAL,0.0356,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:36.000000000,ENG_002,ENG_002_M01,CLIMB,220.3889,6113.2,0.8497,0.79,3.962,84.15,177.21,809.51,12.066,0.7893,2.6926,0.5649,0.2183,25.568,27.945,2.95,912.39,0.0306,NORMAL,NORMAL,0.0408,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:40.000000000,ENG_002,ENG_002_M01,CLIMB,220.39,6122.1,0.8578,0.7987,3.966,84.45,177.46,809.71,12.249,0.7983,2.5564,0.5611,0.2377,25.619,27.963,2.91,910.93,0.032,NORMAL,NORMAL,0.046,COOLING_SYSTEM_FAILURE,NONE,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:44.000000000,ENG_002,ENG_002_M01,CLIMB,220.3911,6126.3,0.8545,0.7956,3.968,84.72,177.68,809.74,12.138,0.804,2.5291,0.5759,0.2211,25.625,28.013,2.77,911.63,0.0333,COOLING_SYSTEM_FAILURE,EARLY,0.0511,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:48.000000000,ENG_002,ENG_002_M01,CLIMB,220.3923,6119.3,0.8518,0.7924,3.965,84.99,177.89,809.61,12.12,0.8099,2.6023,0.5795,0.2231,25.617,27.979,2.78,911.3,0.0347,COOLING_SYSTEM_FAILURE,EARLY,0.0562,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:52.000000000,ENG_002,ENG_002_M01,CLIMB,220.3934,6137.1,0.8576,0.7994,3.973,85.27,178.15,809.83,12.215,0.824,2.6568,0.6163,0.1955,25.648,27.91,2.86,911.51,0.036,COOLING_SYSTEM_FAILURE,EARLY,0.0612,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:05:56.000000000,ENG_002,ENG_002_M01,CLIMB,220.3945,6137.5,0.8603,0.8022,3.974,85.55,178.43,810.13,12.303,0.8079,2.4819,0.574,0.2176,25.524,27.915,2.69,911.99,0.0374,COOLING_SYSTEM_FAILURE,EARLY,0.0662,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:00.000000000,ENG_002,ENG_002_M01,CLIMB,220.3956,6165.3,0.8667,0.8104,3.987,85.83,178.78,810.75,12.507,0.8065,2.7734,0.5597,0.2237,25.62,27.926,2.67,913.28,0.0388,COOLING_SYSTEM_FAILURE,EARLY,0.0711,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:04.000000000,ENG_002,ENG_002_M01,CRUISE,220.3967,5899.3,0.762,0.6834,3.856,85.68,177.44,805.4,10.331,0.7411,2.1693,0.5271,0.209,25.693,27.955,-3.7,809.87,0.0402,COOLING_SYSTEM_FAILURE,EARLY,0.0759,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:08.000000000,ENG_002,ENG_002_M01,CRUISE,220.3978,5659.2,0.7157,0.627,3.738,85.44,175.77,798.35,9.324,0.6974,2.2451,0.4983,0.173,25.673,28.003,-3.66,808.96,0.0416,COOLING_SYSTEM_FAILURE,EARLY,0.0808,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:12.000000000,ENG_002,ENG_002_M01,CRUISE,220.3989,5514.2,0.6945,0.6003,3.667,85.18,174.01,791.3,8.882,0.6934,2.286,0.4842,0.1983,25.687,28.002,-3.52,808.65,0.043,COOLING_SYSTEM_FAILURE,EARLY,0.0856,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:16.000000000,ENG_002,ENG_002_M01,CRUISE,220.4,5402.4,0.682,0.5837,3.611,84.9,172.23,784.72,8.565,0.6691,2.1572,0.4843,0.1797,25.758,28.068,-3.54,809.47,0.0444,COOLING_SYSTEM_FAILURE,EARLY,0.0904,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:20.000000000,ENG_002,ENG_002_M01,CRUISE,220.4011,5339.0,0.6748,0.5743,3.58,84.61,170.5,778.88,8.382,0.6663,2.2154,0.4892,0.1744,25.688,28.011,-3.43,810.06,0.0458,COOLING_SYSTEM_FAILURE,EARLY,0.0951,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:24.000000000,ENG_002,ENG_002_M01,CRUISE,220.4023,5296.7,0.6738,0.5715,3.559,84.33,168.85,773.96,8.299,0.6659,2.0728,0.47,0.197,25.697,28.03,-3.59,807.78,0.0472,COOLING_SYSTEM_FAILURE,EARLY,0.0998,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:28.000000000,ENG_002,ENG_002_M01,CRUISE,220.4034,5260.5,0.6651,0.5619,3.542,84.05,167.24,769.47,8.171,0.6785,2.2113,0.4941,0.1572,25.748,28.03,-3.42,807.98,0.0486,COOLING_SYSTEM_FAILURE,EARLY,0.1045,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:32.000000000,ENG_002,ENG_002_M01,CRUISE,220.4045,5238.4,0.6639,0.5598,3.531,83.77,165.7,765.69,8.111,0.6521,2.2738,0.4649,0.1835,25.733,28.092,-3.5,807.75,0.0501,COOLING_SYSTEM_FAILURE,EARLY,0.1092,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:36.000000000,ENG_002,ENG_002_M01,CRUISE,220.4056,5242.4,0.6663,0.5623,3.533,83.51,164.27,762.71,8.1,0.655,1.9756,0.4622,0.1807,25.671,28.014,-3.53,808.49,0.0515,COOLING_SYSTEM_FAILURE,EARLY,0.1138,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:40.000000000,ENG_002,ENG_002_M01,CRUISE,220.4067,5245.0,0.6667,0.5627,3.534,83.26,162.94,760.29,8.114,0.667,1.9641,0.4675,0.1816,25.633,27.983,-3.38,808.27,0.053,COOLING_SYSTEM_FAILURE,EARLY,0.1185,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:44.000000000,ENG_002,ENG_002_M01,CRUISE,220.4078,5210.7,0.651,0.5468,3.517,82.99,161.57,757.54,7.924,0.6587,2.0805,0.458,0.1987,25.676,27.959,-3.44,808.19,0.0544,COOLING_SYSTEM_FAILURE,EARLY,0.1231,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:48.000000000,ENG_002,ENG_002_M01,CRUISE,220.4089,5165.6,0.645,0.5394,3.495,82.73,160.22,754.92,7.825,0.636,2.0301,0.4494,0.1761,25.699,27.953,-3.45,808.53,0.0559,COOLING_SYSTEM_FAILURE,EARLY,0.1277,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:52.000000000,ENG_002,ENG_002_M01,CRUISE,220.41,5136.1,0.6376,0.5315,3.48,82.45,158.9,752.38,7.603,0.6344,1.893,0.4349,0.1904,25.697,27.952,-3.41,808.94,0.0573,COOLING_SYSTEM_FAILURE,EARLY,0.1322,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:06:56.000000000,ENG_002,ENG_002_M01,CRUISE,220.4111,5132.5,0.6405,0.5339,3.479,82.2,157.68,750.43,7.726,0.6158,1.8954,0.436,0.1605,25.676,28.051,-3.35,808.32,0.0588,COOLING_SYSTEM_FAILURE,EARLY,0.1368,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:00.000000000,ENG_002,ENG_002_M01,CRUISE,220.4123,5102.1,0.6338,0.5266,3.464,81.94,156.49,748.46,7.586,0.6296,2.0328,0.4396,0.1634,25.629,27.963,-3.12,808.16,0.0602,COOLING_SYSTEM_FAILURE,EARLY,0.1413,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:04.000000000,ENG_002,ENG_002_M01,CRUISE,220.4134,5094.1,0.6313,0.5239,3.46,81.69,155.34,746.72,7.499,0.6303,1.854,0.4464,0.1801,25.725,28.02,-3.23,806.49,0.0617,COOLING_SYSTEM_FAILURE,EARLY,0.1458,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:08.000000000,ENG_002,ENG_002_M01,CRUISE,220.4145,5072.0,0.6303,0.5222,3.449,81.45,154.25,745.21,7.537,0.6201,1.8007,0.4085,0.1386,25.724,28.049,-3.21,806.36,0.0632,COOLING_SYSTEM_FAILURE,EARLY,0.1503,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:12.000000000,ENG_002,ENG_002_M01,CRUISE,220.4156,5062.1,0.6281,0.5199,3.444,81.21,153.2,743.86,7.47,0.6215,2.0427,0.4152,0.1616,25.721,28.092,-3.3,807.76,0.0647,COOLING_SYSTEM_FAILURE,EARLY,0.1548,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:16.000000000,ENG_002,ENG_002_M01,CRUISE,220.4167,5056.1,0.6259,0.5176,3.441,80.97,152.2,742.64,7.509,0.6137,1.953,0.4147,0.1856,25.724,28.057,-3.25,807.23,0.0661,COOLING_SYSTEM_FAILURE,EARLY,0.1593,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:20.000000000,ENG_002,ENG_002_M01,CRUISE,220.4178,5063.9,0.6284,0.5201,3.445,80.75,151.26,741.77,7.389,0.6048,2.1039,0.4273,0.16,25.742,28.01,-3.4,806.34,0.0676,COOLING_SYSTEM_FAILURE,EARLY,0.1637,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:24.000000000,ENG_002,ENG_002_M01,CRUISE,220.4189,5066.8,0.6264,0.5185,3.446,80.53,150.38,740.97,7.476,0.6243,2.0102,0.4373,0.196,25.72,27.997,-3.33,807.18,0.0691,COOLING_SYSTEM_FAILURE,EARLY,0.1681,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:28.000000000,ENG_002,ENG_002_M01,CRUISE,220.42,5065.8,0.6303,0.5221,3.446,80.33,149.57,740.5,7.499,0.6406,2.0451,0.4809,0.1436,25.7,28.0,-3.2,808.68,0.0706,COOLING_SYSTEM_FAILURE,EARLY,0.1726,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:32.000000000,ENG_002,ENG_002_M01,CRUISE,220.4211,5084.6,0.6399,0.5315,3.455,80.14,148.88,740.58,7.597,0.6445,1.856,0.4255,0.159,25.685,28.009,-3.28,809.04,0.0721,COOLING_SYSTEM_FAILURE,EARLY,0.177,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:36.000000000,ENG_002,ENG_002_M01,CRUISE,220.4223,5120.4,0.6439,0.5366,3.473,79.98,148.25,740.9,7.655,0.6211,1.8574,0.44,0.1516,25.672,28.105,-3.41,807.42,0.0736,COOLING_SYSTEM_FAILURE,EARLY,0.1814,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:40.000000000,ENG_002,ENG_002_M01,CRUISE,220.4234,5144.4,0.6514,0.5444,3.484,79.83,147.72,741.54,7.837,0.6244,2.0221,0.4424,0.1671,25.704,28.03,-3.38,806.79,0.0751,COOLING_SYSTEM_FAILURE,EARLY,0.1858,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:44.000000000,ENG_002,ENG_002_M01,CRUISE,220.4245,5154.2,0.6528,0.5459,3.489,79.68,147.23,742.14,7.917,0.6437,1.8508,0.4563,0.1782,25.769,28.039,-3.41,805.02,0.0766,COOLING_SYSTEM_FAILURE,EARLY,0.1901,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:48.000000000,ENG_002,ENG_002_M01,CRUISE,220.4256,5179.4,0.6571,0.551,3.502,79.55,146.81,742.88,7.966,0.6362,2.2345,0.4535,0.1512,25.694,28.07,-3.5,806.71,0.0781,COOLING_SYSTEM_FAILURE,EARLY,0.1945,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:52.000000000,ENG_002,ENG_002_M01,CRUISE,220.4267,5196.4,0.6567,0.5513,3.51,79.43,146.42,743.5,8.087,0.6613,2.1914,0.4636,0.1772,25.742,28.014,-3.5,806.04,0.0796,COOLING_SYSTEM_FAILURE,EARLY,0.1988,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:07:56.000000000,ENG_002,ENG_002_M01,CRUISE,220.4278,5194.8,0.657,0.5515,3.509,79.31,146.06,744.02,7.983,0.6753,1.8194,0.4774,0.1909,25.687,28.067,-3.38,806.29,0.0811,COOLING_SYSTEM_FAILURE,EARLY,0.2032,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:00.000000000,ENG_002,ENG_002_M01,CRUISE,220.4289,5203.6,0.6642,0.5587,3.514,79.22,145.78,744.8,8.173,0.6617,2.2528,0.4585,0.1899,25.762,28.129,-3.18,807.19,0.0826,COOLING_SYSTEM_FAILURE,EARLY,0.2075,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:04.000000000,ENG_002,ENG_002_M01,CRUISE,220.43,5234.4,0.6678,0.5631,3.529,79.13,145.54,745.65,8.101,0.6373,2.0199,0.4325,0.1854,25.723,27.992,-3.31,806.27,0.0841,COOLING_SYSTEM_FAILURE,EARLY,0.2118,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:08.000000000,ENG_002,ENG_002_M01,CRUISE,220.4311,5247.6,0.6677,0.5637,3.535,79.05,145.34,746.37,8.133,0.6606,2.0265,0.4652,0.1727,25.676,27.989,-3.31,806.47,0.0857,COOLING_SYSTEM_FAILURE,EARLY,0.2161,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:12.000000000,ENG_002,ENG_002_M01,CRUISE,220.4323,5241.6,0.6677,0.5635,3.532,78.97,145.15,746.96,8.137,0.6474,1.9858,0.4443,0.1788,25.7,28.006,-3.28,807.3,0.0872,COOLING_SYSTEM_FAILURE,EARLY,0.2204,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:16.000000000,ENG_002,ENG_002_M01,CRUISE,220.4334,5258.7,0.6705,0.5666,3.541,78.9,144.98,747.59,8.219,0.6731,2.2313,0.4765,0.1873,25.647,28.033,-3.65,805.46,0.0887,COOLING_SYSTEM_FAILURE,EARLY,0.2247,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:20.000000000,ENG_002,ENG_002_M01,CRUISE,220.4345,5251.7,0.671,0.5668,3.537,78.83,144.83,748.12,8.181,0.6863,1.998,0.5006,0.183,25.651,27.941,-3.68,805.04,0.0902,COOLING_SYSTEM_FAILURE,EARLY,0.229,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:24.000000000,ENG_002,ENG_002_M01,CRUISE,220.4356,5245.5,0.6643,0.5603,3.534,78.75,144.65,748.23,8.263,0.6439,1.9605,0.455,0.1767,25.699,28.036,-3.86,804.46,0.0918,COOLING_SYSTEM_FAILURE,EARLY,0.2333,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:28.000000000,ENG_002,ENG_002_M01,CRUISE,220.4367,5238.6,0.6611,0.5571,3.531,78.67,144.47,748.17,8.072,0.671,2.1523,0.4659,0.1483,25.707,28.022,-3.72,805.63,0.0933,COOLING_SYSTEM_FAILURE,EARLY,0.2375,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:32.000000000,ENG_002,ENG_002_M01,CRUISE,220.4378,5212.2,0.6619,0.5567,3.518,78.59,144.3,748.1,8.129,0.6363,1.8503,0.4402,0.1542,25.701,28.005,-3.74,804.83,0.0948,COOLING_SYSTEM_FAILURE,EARLY,0.2418,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:36.000000000,ENG_002,ENG_002_M01,CRUISE,220.4389,5199.2,0.6544,0.5493,3.511,78.51,144.1,747.67,7.881,0.673,2.1231,0.4641,0.1748,25.7,28.016,-3.72,806.5,0.0964,COOLING_SYSTEM_FAILURE,EARLY,0.246,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:40.000000000,ENG_002,ENG_002_M01,CRUISE,220.44,5187.8,0.6515,0.5463,3.506,78.43,143.9,747.18,7.886,0.6432,1.8825,0.4481,0.1786,25.748,27.949,-3.69,807.11,0.0979,COOLING_SYSTEM_FAILURE,EARLY,0.2502,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:44.000000000,ENG_002,ENG_002_M01,CRUISE,220.4411,5170.0,0.6524,0.5463,3.497,78.36,143.73,746.78,7.898,0.6378,2.0912,0.45,0.1646,25.788,28.01,-3.56,806.37,0.0994,COOLING_SYSTEM_FAILURE,EARLY,0.2545,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:48.000000000,ENG_002,ENG_002_M01,CRUISE,220.4423,5182.6,0.6547,0.549,3.503,78.29,143.58,746.58,7.947,0.6663,1.9855,0.448,0.1744,25.625,27.941,-3.66,806.64,0.101,COOLING_SYSTEM_FAILURE,EARLY,0.2587,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:52.000000000,ENG_002,ENG_002_M01,CRUISE,220.4434,5219.1,0.6645,0.5596,3.521,78.24,143.52,746.93,8.102,0.643,1.9894,0.4385,0.1702,25.714,27.957,-3.55,807.4,0.1025,COOLING_SYSTEM_FAILURE,EARLY,0.2629,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:08:56.000000000,ENG_002,ENG_002_M01,CRUISE,220.4445,5244.9,0.6688,0.5647,3.534,78.2,143.51,747.48,8.195,0.6555,2.044,0.4513,0.178,25.631,27.987,-3.57,809.26,0.1041,COOLING_SYSTEM_FAILURE,EARLY,0.2671,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:00.000000000,ENG_002,ENG_002_M01,CRUISE,220.4456,5251.4,0.673,0.5688,3.537,78.18,143.54,748.12,8.287,0.6628,2.2333,0.4622,0.1715,25.672,28.048,-3.26,808.72,0.1056,COOLING_SYSTEM_FAILURE,EARLY,0.2713,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:04.000000000,ENG_002,ENG_002_M01,CRUISE,220.4467,5257.3,0.6675,0.564,3.54,78.16,143.55,748.41,8.183,0.6565,1.8643,0.4406,0.2116,25.784,27.993,-3.2,809.82,0.1072,COOLING_SYSTEM_FAILURE,EARLY,0.2755,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:08.000000000,ENG_002,ENG_002_M01,CRUISE,220.4478,5230.4,0.6621,0.5579,3.527,78.13,143.53,748.36,8.093,0.6566,1.9087,0.4581,0.1849,25.7,28.016,-3.08,810.11,0.1087,COOLING_SYSTEM_FAILURE,EARLY,0.2796,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:12.000000000,ENG_002,ENG_002_M01,CRUISE,220.4489,5215.9,0.6574,0.553,3.52,78.1,143.5,748.07,8.039,0.6743,2.1256,0.4864,0.1633,25.67,28.06,-2.95,809.96,0.1103,COOLING_SYSTEM_FAILURE,EARLY,0.2838,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:16.000000000,ENG_002,ENG_002_M01,CRUISE,220.45,5212.0,0.6583,0.5537,3.518,78.08,143.49,747.87,7.935,0.6494,1.6429,0.4517,0.165,25.683,28.012,-2.93,810.06,0.1118,COOLING_SYSTEM_FAILURE,EARLY,0.288,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:20.000000000,ENG_002,ENG_002_M01,CRUISE,220.4511,5204.4,0.6583,0.5533,3.514,78.06,143.48,747.68,8.035,0.7035,1.8332,0.4618,0.1745,25.694,28.02,-2.91,809.54,0.1134,COOLING_SYSTEM_FAILURE,EARLY,0.2921,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:24.000000000,ENG_002,ENG_002_M01,CRUISE,220.4523,5210.1,0.6598,0.555,3.517,78.04,143.5,747.62,8.106,0.6798,2.2454,0.47,0.1712,25.708,28.095,-2.74,810.03,0.115,COOLING_SYSTEM_FAILURE,EARLY,0.2963,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:28.000000000,ENG_002,ENG_002_M01,CRUISE,220.4534,5210.2,0.659,0.5542,3.517,78.03,143.52,747.52,8.005,0.6545,2.273,0.4464,0.1505,25.667,28.038,-2.61,808.77,0.1165,COOLING_SYSTEM_FAILURE,EARLY,0.3004,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:32.000000000,ENG_002,ENG_002_M01,CRUISE,220.4545,5191.1,0.6551,0.5497,3.507,78.02,143.52,747.22,7.962,0.6892,1.927,0.4746,0.1774,25.74,28.041,-2.76,808.09,0.1181,COOLING_SYSTEM_FAILURE,EARLY,0.3046,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:36.000000000,ENG_002,ENG_002_M01,CRUISE,220.4556,5199.1,0.6536,0.5487,3.511,78.0,143.53,746.93,7.885,0.6356,1.9126,0.4368,0.19,25.758,28.056,-2.74,807.88,0.1196,COOLING_SYSTEM_FAILURE,EARLY,0.3087,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
2026-06-10 00:09:40.000000000,ENG_002,ENG_002_M01,CRUISE,220.4567,5195.4,0.6555,0.5502,3.51,77.99,143.55,746.76,8.008,0.6344,2.0858,0.4424,0.1753,25.722,28.088,-2.72,807.12,0.1212,COOLING_SYSTEM_FAILURE,EARLY,0.3128,COOLING_SYSTEM_FAILURE,COOLING_CIRCUIT,2026-06-10 00:05:08,692,gradual,
